an0,an1,an2,an3,an4,an5,an6,an7,an8,an9,an10,an11,an12,an13,an14,an15,an16,an17,an18,an19,an20,an21,an22,an23,an24,an25,an26,an27,an28,an29,an30,an31,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,class
0.0257594,-0.0712284,-0.2586138,-0.119468,0.195646,-0.3031458,0.133719,-0.1042416,-0.185837,0.3294028,0.2531422,0.0161292,0.900009,0.3965286,-0.5206386,-0.315229,0.3263316,-0.162553,0.4176168,0.6026662,0.3069972,0.1362896,-0.0910346,-0.1445966,-0.202746,0.0137186,0.3060264,-0.669326,0.5227138,-0.8156072,-0.2929534,0.105077,0.56679,-0.313245,-0.439736,-0.019476,0.023059,-0.148187,0.113504,0.365988,-0.502306,-0.070314,-0.480362,0.60426,0.333018,0.484278,-0.134854,-0.53059,0.416971,-0.240961,0.024513,-0.147767,0.308401,0.393825,0.328604,-0.000969,0.360599,-0.351883,-0.366952,0.300757,-0.751013,-0.068501,0.233664,-0.566573,False
-0.0691824,0.2317002,-0.1465804,0.551214,0.3320308,0.5331364,0.1681296,0.1667988,-0.0056346,-0.4755328,0.3799892,0.075749,-0.1511042,0.1066948,0.1087062,-0.314376,-0.1258588,-0.6968638,-0.411726,-0.2761014,-0.1206028,0.4909496,-0.1600244,0.0339814,-0.0019092,-0.505436,-0.2414846,-0.3084614,-0.210478,-0.2503938,0.2112896,0.212973,0.052523,-0.174398,0.169436,-0.027877,0.377847,-0.057397,0.255034,-0.133963,-0.358908,-0.183941,-0.063048,-0.574323,-0.051379,-0.374619,-0.211472,-0.707656,-0.048503,0.073302,-0.184997,0.251926,-0.104175,-0.072881,-0.154434,0.39409,0.320296,-0.307725,0.083771,0.109155,0.133749,-0.722249,0.13629,-0.118453,False
0.5673812,0.0586644,0.3961452,0.6846676,0.2585056,0.4774558,0.4395382,0.0734562,-0.1547504,-0.4290702,0.3227176,-0.637678,0.5107532,0.179385,-0.3097716,-0.0489056,-0.0228518,0.1152052,0.2187458,-0.0473792,-0.4807508,0.2258588,-0.4198252,0.004107,-0.2878104,-0.2507338,-0.0953516,-0.04277,0.2218886,-0.1777466,-0.4208032,0.6012682,0.26148,-0.042912,0.177611,0.541152,-0.176933,-0.125367,0.518169,-0.325829,-0.019664,-0.144963,-0.041658,-0.070328,0.231167,-0.102929,0.122656,0.175856,-0.052905,0.080673,0.355304,-0.220639,-0.06371,-0.165979,0.280664,-0.123162,0.2907,-0.199824,-0.137888,0.233071,-0.01209,-0.454993,-0.860873,0.128684,False
0.0514074,0.2904074,0.4137888,0.9352124,0.1928426,-0.0069428,0.3021102,-0.2292332,-0.0528138,-0.133735,0.151002,-0.2769658,0.370067,0.1139518,0.024351,0.1352154,-0.3855316,0.4133048,0.2585026,-0.2542746,-0.6694774,0.259174,-0.2496128,0.1475978,0.1566868,-0.7229608,0.0871372,0.2244908,0.1813418,-0.2385412,-0.6343142,0.5285142,0.265314,-0.87315,0.377687,-0.392934,-0.003922,-0.067605,-0.261264,-0.042102,-0.013557,-0.004193,0.177578,-0.550749,0.196982,-0.024706,0.37977,-0.39196,-0.096584,0.044101,-0.627418,0.005834,0.511114,0.444248,0.05295,0.202611,0.852258,-0.517661,0.7276,0.058173,0.014747,-0.387755,0.109848,0.013848,False
0.0784892,0.399972,-0.1036128,0.0495772,-0.1047676,0.0891502,0.2266598,0.3021678,-0.285485,-0.677539,-0.2581418,0.31904,-0.0920746,0.056565,-0.1405738,-0.6201206,0.5895162,-0.1302308,0.0218992,-0.0323318,-0.308433,0.1810562,0.2143816,-0.4745406,0.3945896,-0.4159346,0.2172614,0.018854,-0.678626,-0.067665,-0.351148,-0.6331632,0.34946,0.000501,-0.342433,0.053366,0.356819,0.128819,0.510374,0.164727,-0.288139,0.774055,0.536975,0.595761,-0.068146,0.427659,0.1902,-0.1498,0.118758,0.045725,0.215241,-0.169256,0.310818,1.03009,0.05723,0.403774,0.061899,0.413197,-0.166078,-0.383702,-0.409052,-0.642444,0.317542,-0.502933,False
0.2195626,-0.0446818,0.0906292,-0.1479806,0.268905,0.2435096,0.7084824,-0.2881316,-0.0515108,-0.2846382,0.2775532,-0.442664,0.2845624,0.0314412,-0.446396,-0.518689,-0.1537506,0.01808,0.1179002,-0.13819,-0.2075434,-0.1000308,-0.1790848,0.0175424,0.4538228,-0.24043,0.146002,0.1082008,0.006433,-0.340688,-0.1678568,-0.158204,-0.258505,-0.168844,-0.029513,-0.102744,-0.293608,-0.38307,0.533331,-0.804884,-0.150542,-0.089841,0.454798,-0.469755,0.109692,0.566415,0.201116,-0.816692,0.275458,-0.402716,0.35847,-0.186858,0.300087,-0.206023,0.126659,-0.652382,0.370478,0.132646,-0.56154,0.440327,-0.257728,-0.32741,0.197149,-0.009242,False
0.3180836,0.4379798,0.2078714,0.2025922,0.505596,0.5640924,0.434519,-0.1057266,0.1362056,-0.32766,0.2141172,-0.3293014,0.3088796,0.1015052,-0.20078,-0.2906976,-0.05997,0.2737114,0.1223148,-0.4047076,-0.3120684,-0.0627106,-0.2025778,-0.0295312,0.343769,-0.3836236,0.2208108,0.3790934,0.1473864,-0.3212826,-0.313436,-0.2375206,0.138063,-0.362705,-0.292284,0.028312,0.029951,-0.569705,0.058968,-0.135227,-0.0575,0.181938,-0.051163,-0.145517,1.086228,0.055045,-0.664471,-0.521006,0.479382,-0.097781,0.43513,0.798905,0.224189,-0.240533,-0.069887,-0.051806,-0.020497,0.070493,0.02135,-0.305698,0.315569,-0.644749,-0.524325,0.044071,False
0.2758668,0.0259332,0.0654578,0.4169596,0.4124676,-0.0171378,0.683213,0.1051828,-0.275336,-0.2132274,0.1520996,-0.0071438,0.1909584,0.1868518,0.1463186,-0.3221586,0.2548188,0.0502956,-0.250151,-0.5517038,0.403244,0.0423314,0.2810466,-0.0267736,-0.2713962,-0.0012162,-0.129672,-0.3783308,0.1712908,-0.2565128,0.4559822,0.4256938,0.028857,0.249775,-0.313414,-0.31142,0.093683,-0.579911,0.457243,-0.272625,-0.786659,-0.748993,-0.011702,-0.18856,0.201537,0.152691,-0.390729,-0.928514,0.339916,0.013367,0.183645,0.102923,0.291823,-0.195098,-0.047088,0.13515,0.323901,-0.011432,-0.075786,0.090614,-0.101944,-0.557708,0.114595,0.067988,False
0.1256656,0.2447514,-0.135723,-0.1581816,-0.0496678,-0.2093818,0.4904786,-0.1590676,-0.5807908,-0.1305942,0.178515,-0.2564212,0.0644926,0.1349496,-0.0053048,-0.6698352,0.1146946,-0.0045546,0.1307514,-0.0621976,0.139176,-0.177344,0.205482,-0.1932296,0.551259,-0.311736,-0.0838426,0.0564338,-0.0972454,-0.0978884,0.099369,-0.2718136,0.34946,0.000501,-0.342433,0.053366,0.356819,0.128819,0.510374,0.164727,-0.288139,0.774055,0.536975,0.595761,-0.068146,0.427659,0.1902,-0.1498,0.118758,0.045725,0.215241,-0.169256,0.310818,1.03009,0.05723,0.403774,0.061899,0.413197,-0.166078,-0.383702,-0.409052,-0.642444,0.317542,-0.502933,False
0.452926,0.265283,-0.1991592,0.3915936,0.1372872,0.1610604,0.4158766,-0.284324,-0.210223,-0.1631498,0.0751712,0.0088858,0.4031576,0.4550828,-0.2833044,-0.1360514,-0.1709444,-0.1828368,-0.0916112,-0.2805344,-0.3174678,0.033919,0.0564504,-0.0571814,0.3504816,-0.1940386,-0.2732712,-0.0492444,-0.224762,-0.4223224,-0.1926402,-0.116415,0.473149,-0.202479,-0.163189,0.085794,-0.26674,-0.183695,-0.291118,0.206288,-0.418278,-0.166316,-0.248095,0.361142,0.525519,0.279391,-0.305535,-0.593865,0.691744,-0.153019,-0.128778,0.154141,-0.098843,-0.238421,0.312639,-0.677849,0.405312,-0.543592,-0.348843,0.141156,-0.737397,-0.084411,-0.128128,-0.590044,False
0.552017,-0.0014846,0.4372532,0.7043334,0.216996,0.5139502,0.4506116,0.0610702,-0.1774192,-0.4819528,0.3048378,-0.6201242,0.3895268,0.1683626,-0.2772252,-0.0840948,0.0016994,0.1104552,0.1541032,-0.0702722,-0.4864996,0.1956076,-0.4444488,0.0020176,-0.2951082,-0.3064238,-0.0982854,-0.0571752,0.22065,-0.2108414,-0.4171876,0.5612038,0.473149,-0.202479,-0.163189,0.085794,-0.26674,-0.183695,-0.291118,0.206288,-0.418278,-0.166316,-0.248095,0.361142,0.525519,0.279391,-0.305535,-0.593865,0.691744,-0.153019,-0.128778,0.154141,-0.098843,-0.238421,0.312639,-0.677849,0.405312,-0.543592,-0.348843,0.141156,-0.737397,-0.084411,-0.128128,-0.590044,False
0.1087704,0.2587046,0.3506392,0.948337,0.178609,0.0475372,0.280272,-0.2523686,-0.021039,-0.1189202,0.1543682,-0.3300488,0.350814,0.2046706,0.0073064,0.114817,-0.3879074,0.378148,0.2908468,-0.2932878,-0.5854868,0.2415346,-0.2005176,0.2577024,0.223513,-0.6972314,0.0017734,0.255009,0.1193988,-0.2381302,-0.6648154,0.553236,0.359647,-0.304089,-0.465935,0.169585,-0.074315,-0.116315,-0.145602,0.100428,-0.295293,-0.234447,-0.490408,0.459352,0.269638,0.29754,-0.196588,-0.445914,0.488467,-0.254067,-0.149841,-0.188367,0.123127,0.29777,0.232247,-0.266592,0.359567,-0.410643,-0.344151,0.148535,-0.529751,0.020171,-0.081591,-0.61819,False
0.180629,0.4780462,-0.2617176,-0.0529348,0.1850836,-0.3253914,0.3658928,-0.2914568,-0.4919178,-0.6157894,-0.2629464,0.0323552,0.2963662,-0.0368084,-0.341458,-0.683,0.1992922,0.3754266,0.0542962,0.0336354,0.2016222,0.1074044,0.351579,-0.1256286,0.0676648,-0.3025234,-0.1207206,0.0192692,-0.043207,-0.5848242,-0.3549966,-0.5120106,0.080948,0.22191,0.359636,0.871286,0.155813,0.021602,0.243154,-0.270865,-0.02995,-0.12018,0.171969,-0.254208,0.34905,0.081435,-0.036917,0.10589,-0.405995,0.369503,0.266128,-0.178886,-0.538562,0.270593,-0.285773,0.1972,0.186283,-0.650706,0.012203,0.227727,0.112289,-0.189523,-0.62274,0.496897,False
0.378464,-0.0555042,0.126254,0.4855716,-0.0750648,0.1983064,0.4774454,0.2406256,-0.2728788,0.3113416,0.252304,0.4427114,0.364793,0.273508,0.5625118,0.0317554,-0.3489248,-0.1574186,0.0796498,-0.3151452,-0.1930396,0.2912752,0.3924514,-0.2537542,-0.129799,-0.2670502,-0.1500604,-0.3740982,-0.0919596,-0.7039788,0.2299488,0.4865112,0.196824,0.193531,0.05286,0.306016,-0.04812,-0.087967,0.238472,-0.241872,-0.534598,-0.138378,0.007903,-0.292675,0.283771,0.045385,0.009129,-0.360345,-0.274109,-0.002227,0.43649,0.071586,-0.036593,-0.011973,0.063604,0.041602,-0.108499,-0.308801,-0.1874,0.028353,0.00115,-0.54658,-0.093199,-0.139446,False
0.518518,0.040664,0.3864088,0.7187456,0.2290218,0.4826586,0.4874292,0.0825766,-0.1985704,-0.413279,0.2355604,-0.5328096,0.4310166,0.1996866,-0.3035192,-0.088315,-0.0568142,0.0462534,0.2046542,-0.0333342,-0.5466756,0.1227988,-0.3923614,-0.0411022,-0.2332722,-0.342471,-0.1160168,0.0177708,0.156689,-0.180224,-0.426121,0.5542752,0.555023,0.381045,-0.541587,0.22832,-0.091809,-0.046659,0.28409,0.173135,-0.499141,0.128134,0.261208,0.325347,0.251484,0.379625,-0.228865,-0.438531,-0.407453,-0.041033,0.243305,-0.250129,0.115475,-0.172568,0.020125,0.085236,0.411713,0.010135,-0.045566,0.18015,-0.12798,-0.295771,0.071714,-0.163184,False
0.1235844,0.0763376,-0.1027378,0.083458,0.101991,-0.3995808,0.082984,-0.4956496,-0.791635,-0.2316952,0.0133622,-0.1408028,0.200178,0.0137766,-0.4423656,-0.483235,0.1180586,0.126442,0.2160968,-0.1555728,0.3132632,-0.0771024,0.0425554,0.1751034,0.092851,-0.0202634,-0.0304746,-0.190455,-0.0467522,-0.4890362,0.0042426,-0.055932,-0.258505,-0.168844,-0.029513,-0.102744,-0.293608,-0.38307,0.533331,-0.804884,-0.150542,-0.089841,0.454798,-0.469755,0.109692,0.566415,0.201116,-0.816692,0.275458,-0.402716,0.35847,-0.186858,0.300087,-0.206023,0.126659,-0.652382,0.370478,0.132646,-0.56154,0.440327,-0.257728,-0.32741,0.197149,-0.009242,False
-0.0005358,0.2101002,-0.1234324,0.5829162,0.3832188,0.5548604,0.2089002,0.171105,-0.0188584,-0.4639508,0.3814816,0.0276716,-0.1716034,0.0883428,0.0723274,-0.3053832,-0.1030698,-0.6573542,-0.458348,-0.3371152,-0.049151,0.5121138,-0.1194444,0.0463992,-0.0194858,-0.4313152,-0.301258,-0.2711452,-0.1995358,-0.1925672,0.243593,0.2406332,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,False
0.1252932,0.0431162,0.2068412,-0.1122206,0.4152336,-0.160689,0.6503126,-0.3347488,-0.346035,-0.4522402,-0.3326078,0.2743806,0.2258746,-0.0362062,-0.0750926,-0.6838576,0.2282082,0.224493,-0.0755074,0.0494688,0.042339,0.0686758,0.3773902,-0.162594,-0.1272944,-0.4043016,-0.0435504,0.2346746,-0.0944634,-0.9327394,-0.6300152,-0.800554,0.108175,-0.012929,-0.039161,0.124049,0.180907,-0.310068,0.194384,-0.132838,-0.237439,-0.291147,0.048075,-0.472034,0.185713,-0.297559,0.003193,-0.494687,0.233568,0.172195,0.098903,0.155638,0.039839,-0.04282,-0.104112,0.178996,-0.032797,-0.189173,-0.001449,-0.165146,0.049979,-0.485521,-0.177837,-0.283563,False
0.2548588,0.0657688,0.0397922,0.3727044,0.401553,-0.0371732,0.6362186,0.114641,-0.3103648,-0.2397876,0.14951,-0.0047242,0.2146832,0.1625176,0.245132,-0.2878368,0.2480616,0.0440616,-0.2993392,-0.469194,0.3644226,0.045942,0.3009256,-0.0011122,-0.2653818,-0.0455392,-0.1147508,-0.4126742,0.2313138,-0.3453702,0.411258,0.3944308,0.459191,-0.346847,0.122958,-0.076945,-0.055814,-0.432937,-0.088408,0.034719,-0.48999,-0.27515,-0.154926,-0.37517,0.253356,-0.199718,-0.181628,-0.558244,0.306559,-0.12154,-0.054361,0.39919,0.178334,-0.004869,-0.055058,0.025837,0.514785,-0.445751,0.030463,-0.36029,-0.235395,-0.110056,-0.186201,-0.156666,False
0.5757618,-0.1517768,0.2710762,0.7796734,0.3046964,0.5016858,0.3343462,0.0599162,-0.3036528,-0.2586552,0.159398,-0.543055,0.2177646,0.2644438,-0.5092954,0.1002242,0.0283364,0.0297682,-0.1246224,-0.1499714,-0.501132,0.2351184,-0.3819942,0.1395806,-0.297036,-0.1853856,-0.1267842,0.0543614,0.2292152,-0.1619084,-0.3019208,0.5433756,-0.344063,-0.621491,0.40112,0.042045,0.121967,0.692647,0.094897,-0.220279,0.095931,-0.355044,-0.147256,-0.562835,-0.004614,0.205023,-0.289513,-0.217177,-0.191276,0.446032,-0.325272,-0.315915,-0.173528,-0.024259,0.179059,0.057593,0.246893,-0.548798,0.451282,-0.049105,0.182624,-0.635918,-0.645498,-0.310077,False
0.2767856,0.382504,0.1017318,0.200944,0.4989076,0.45061,0.473538,-0.21527,0.026296,-0.2975246,0.2394978,-0.3597214,0.2037976,0.0607252,-0.2577402,-0.3574358,0.0279032,0.2730244,0.0093448,-0.2778286,-0.402296,-0.041992,-0.1744112,0.0888986,0.3247372,-0.3356436,0.2251884,0.4237762,0.106344,-0.2999684,-0.3629754,-0.1861168,0.325858,0.067743,6.8e-05,0.079247,-0.043869,-0.205294,0.135951,0.011428,-0.646445,-0.189837,-0.23386,-0.130295,0.07487,-0.04104,-0.119438,-0.495518,0.04739,-0.045972,0.023559,0.159936,0.082182,0.092048,0.0745,-0.237455,0.398177,-0.229263,-0.045485,-0.216321,-0.267274,-0.032488,-0.002574,-0.462712,False
-0.3959908,-0.570143,0.3802692,0.1105902,0.1820694,0.7549182,0.1358158,-0.1655522,0.061063,-0.389358,-0.1365688,-0.606596,-1.06e-05,0.261535,-0.3121178,-0.2150386,-0.1663338,0.4677362,-0.3323038,-0.3563278,-0.264712,-0.0441238,0.1809306,0.0078594,0.2924626,-0.6312866,0.5246474,-0.012604,0.160492,-0.642491,-0.723264,-0.3373722,0.372953,0.024348,-0.444398,0.081714,-0.186852,-0.367559,0.115646,-0.122723,-0.462934,-0.228222,-0.261489,0.164298,0.229271,0.24878,-0.50812,-0.558202,0.363696,-0.144157,0.432078,0.081656,0.265639,-0.007769,0.296602,-0.639482,0.280965,-0.242068,-0.219529,-0.015485,-0.344727,-0.305445,-0.095266,-0.377137,False
-0.0468172,0.4793318,0.0239748,-0.3090134,0.1851032,0.4475094,0.0439254,-0.452525,-0.631357,-0.8872818,-0.112034,-0.1021992,0.1174504,-0.0743722,-0.2477824,-0.5287602,0.0014198,0.211568,0.0280296,-0.2771448,0.0798016,0.022757,0.4992672,-0.1058174,0.1002108,-0.4823782,-0.0604682,-0.0113324,0.116227,-0.6255286,-0.120313,-0.6173258,0.130417,0.348624,-0.082762,-0.018968,-0.16487,0.026879,0.185741,0.247441,-0.250617,-0.643225,-0.268829,0.362801,-0.096678,5.3e-05,-0.117969,-0.622259,0.564574,-0.151935,0.028931,0.008081,-0.217249,0.200921,0.21251,-0.424807,0.34902,-0.333446,0.143896,-0.017647,-0.656494,-0.061092,-0.273382,-0.605868,False
0.5030952,0.432393,-0.5624378,0.2968652,-0.0317066,0.0156122,0.3250088,0.2278618,-0.534009,0.09382,0.2718952,0.281586,0.2560874,0.436137,-0.2514698,-0.4363926,-0.3825108,-0.0193288,0.2362732,-0.2905418,0.024291,-0.1924328,0.0219966,0.0355024,0.4572826,-0.0723536,0.0277994,0.216651,-0.150112,-0.302344,-0.006052,-0.1904792,0.052523,-0.174398,0.169436,-0.027877,0.377847,-0.057397,0.255034,-0.133963,-0.358908,-0.183941,-0.063048,-0.574323,-0.051379,-0.374619,-0.211472,-0.707656,-0.048503,0.073302,-0.184997,0.251926,-0.104175,-0.072881,-0.154434,0.39409,0.320296,-0.307725,0.083771,0.109155,0.133749,-0.722249,0.13629,-0.118453,False
0.0718064,0.1418016,-0.0943946,0.0433082,0.0753612,-0.4005714,0.0699234,-0.5219144,-0.8590822,-0.255395,0.0447116,-0.1762168,0.1744416,-0.039492,-0.5189316,-0.537267,0.2068144,0.151316,0.169911,-0.0583786,0.3175546,-0.1039352,0.0383964,0.0974742,0.0596158,-0.0323348,0.0407996,-0.1852998,-0.052533,-0.4431024,-0.0218728,-0.1577006,-0.143907,0.227177,-0.296189,-0.297912,0.36791,-0.68367,0.531905,-0.029788,-1.105807,-0.916729,-0.216287,0.302753,0.280094,0.020256,-0.711905,-0.985366,0.231231,0.190451,0.162279,0.289871,0.382725,-0.188178,-0.038936,0.161892,0.359098,0.107822,-0.011446,-0.044214,-0.495678,-0.939532,0.309363,-0.281965,False
0.2548684,0.1376788,0.034691,0.1654086,0.4218096,0.5850504,0.1780186,-0.4083512,0.2171596,-0.2711608,0.1597822,-0.3282108,0.1432172,0.2173564,-0.1889214,-0.3294202,0.0512296,0.1383778,0.1079444,-0.3759668,-0.255631,-0.1128876,-0.1484526,0.005577,0.4130954,-0.4658118,0.1932014,0.6036298,0.1500332,-0.4980826,-0.259575,-0.2853996,-0.258505,-0.168844,-0.029513,-0.102744,-0.293608,-0.38307,0.533331,-0.804884,-0.150542,-0.089841,0.454798,-0.469755,0.109692,0.566415,0.201116,-0.816692,0.275458,-0.402716,0.35847,-0.186858,0.300087,-0.206023,0.126659,-0.652382,0.370478,0.132646,-0.56154,0.440327,-0.257728,-0.32741,0.197149,-0.009242,False
0.5319726,-0.166847,-0.4202976,0.0551866,-0.0785068,-0.2904536,0.099614,-0.0823212,-0.3461098,-0.3573142,-0.2148152,-0.0259714,0.4675384,0.3001202,-0.3895132,-0.5169698,0.3102972,-0.2350174,0.0887664,0.0828972,0.299086,-0.1055652,0.3833788,-0.3843992,0.4357314,-0.4042338,-0.2345686,-0.0580146,-0.262097,-0.3413358,-0.0752324,-0.1578582,0.150549,0.381433,-0.151144,0.406622,0.168357,-0.039465,0.095197,-0.344225,-0.514525,-0.147669,-0.08332,0.213584,0.191585,-0.026695,-0.107326,-0.67635,-0.060947,-0.221998,-0.165305,0.281246,0.226126,0.246955,-0.048278,0.139437,0.093865,-0.455285,-0.078052,-0.340254,-0.201763,-0.363157,-0.136407,-0.402056,False
0.3337714,0.2245146,0.1427274,0.1800736,0.483171,0.5406612,0.480111,-0.1299414,0.1337772,-0.2622672,0.2579092,-0.2729828,0.2662946,0.0417114,-0.1834046,-0.3542548,-0.0411388,0.2075654,0.0721876,-0.2826116,-0.4609124,-0.0437324,-0.205726,0.0059592,0.3310142,-0.3727744,0.2691314,0.3565884,0.055959,-0.3524814,-0.4018372,-0.2107144,-0.103853,-0.257132,0.264506,-0.41606,0.410964,-0.102336,0.367594,-0.055994,-0.409328,-0.304317,0.197773,-0.334783,-0.052429,-0.52024,-0.272063,-0.860384,-0.157984,0.059454,0.022427,0.223661,0.025314,-0.217128,-0.134591,0.361212,0.435602,-0.300682,0.040641,0.229216,0.122687,-0.777783,0.134191,-0.144359,False
0.202936,0.175925,0.0616458,0.3678932,-0.0152796,-0.1427814,0.2698906,-0.2010262,-0.573711,-0.0714956,-0.0122342,-0.3312538,0.3709218,0.0835728,-0.0136916,-0.4048416,-0.2522218,0.0054926,0.4427518,0.1165874,-0.1208068,-0.070196,0.0885666,0.0232284,-0.1557564,-0.370478,-0.143215,0.0209266,0.0456796,-0.6136926,-0.2020542,-0.1756616,0.265314,-0.87315,0.377687,-0.392934,-0.003922,-0.067605,-0.261264,-0.042102,-0.013557,-0.004193,0.177578,-0.550749,0.196982,-0.024706,0.37977,-0.39196,-0.096584,0.044101,-0.627418,0.005834,0.511114,0.444248,0.05295,0.202611,0.852258,-0.517661,0.7276,0.058173,0.014747,-0.387755,0.109848,0.013848,False
0.5730944,0.0212216,0.3921022,0.721106,0.203996,0.4373992,0.465736,0.0781784,-0.155094,-0.3813042,0.2284602,-0.5729718,0.42613,0.2728426,-0.2214076,-0.071197,-0.0727114,0.051866,0.2322748,-0.1163228,-0.4969858,0.1059866,-0.2941136,0.0386954,-0.223972,-0.3004844,-0.1956416,0.001746,0.1931688,-0.2256022,-0.4256154,0.638539,0.325542,-0.461892,0.005886,-0.052793,-0.034193,-0.117402,-0.053518,-0.283817,-0.275036,-0.375155,-0.048687,-0.264503,0.11551,0.132426,0.070654,-0.223764,-0.150194,0.275069,0.060171,-0.37167,-0.037599,0.014846,0.247508,-0.127775,0.694843,-0.485274,-0.150326,-0.137603,0.089034,-0.085905,-0.095883,-0.236159,False
0.165724,0.1763554,-0.099277,-0.1679378,-0.0332576,-0.1807426,0.4672078,-0.2557038,-0.610629,-0.0782972,0.2075846,-0.2590294,0.0733056,0.166389,-0.0595868,-0.759013,0.1588824,0.01384,0.0806438,-0.0497008,0.2067498,-0.2448732,0.1708696,-0.1461076,0.536848,-0.3356956,-0.0901802,0.0854356,-0.0991568,-0.0648656,0.0292892,-0.3785,0.144229,-0.755662,0.707374,-0.130561,0.17074,-0.188478,0.239591,-0.228816,-0.064738,-0.109714,0.263894,-0.906232,-0.080048,-0.095023,0.017721,-0.388148,-0.014319,0.059006,-0.229507,-0.119019,-0.198187,-0.145342,-0.33728,0.179154,0.495504,-0.472735,0.192328,-0.033036,0.210618,-0.367126,-0.105467,-0.045882,False
0.4039688,-0.107619,0.1431354,0.531738,-0.0902486,0.211015,0.4540326,0.2698432,-0.311473,0.359156,0.2431342,0.3059196,0.386448,0.3760966,0.4923292,0.0848352,-0.2686036,0.0046944,0.1107894,-0.3138538,-0.181229,0.2615698,0.3550782,-0.23256,-0.1476872,-0.2630558,-0.0843454,-0.2667168,-0.0769274,-0.6019524,0.2517672,0.3991102,0.116313,0.225499,-0.170634,0.406182,0.161289,-0.04106,0.27771,-0.248248,-0.763157,-0.232633,0.0842,0.15165,0.157048,0.032204,-0.317675,-0.573395,0.117485,-0.015971,0.015486,0.436282,0.247952,0.141354,-0.206705,0.216969,0.059596,-0.046435,-0.082808,-0.173325,-0.209599,-0.504071,-0.138434,-0.089854,False
0.2180824,0.1928324,-0.1702988,-0.165037,-0.0555326,-0.2036388,0.4714004,-0.204142,-0.6203754,-0.0713512,0.2110066,-0.2876576,0.0204524,0.1652746,-0.0457482,-0.6911942,0.1669026,0.0001284,0.0299994,-0.0607874,0.1802864,-0.1635798,0.1793154,-0.182148,0.5496168,-0.2716414,-0.1521394,0.003121,-0.0819404,-0.0116154,0.0552964,-0.4003786,0.264841,-0.060548,-0.504575,-0.274466,0.077739,-0.297838,0.280538,0.063895,-0.284945,-0.586666,-0.409329,0.581749,0.316721,0.154288,-0.090295,-0.676675,0.300423,0.124081,0.183755,-0.017784,0.204406,0.052266,0.402874,-0.337532,0.200832,-0.303757,0.079602,0.134541,-0.242767,-0.380811,-0.374031,-0.717574,False
0.3119774,-0.1769862,0.2099552,0.1889164,0.4879388,0.695965,0.3278542,0.0561212,-0.257054,-0.450415,0.0464356,-0.760777,-0.3182186,-0.2950134,-0.1929744,-0.6279492,0.0437598,-0.3887426,-0.33277,-0.0659156,-0.4009546,0.6111524,-0.6931074,0.4022686,0.1064792,-0.2659472,-0.0819556,0.297539,-0.0940846,-0.7001422,0.058961,-0.2386138,0.19317,0.146061,-0.132734,-0.214627,-0.068447,-0.206075,0.428957,-0.201914,-0.557128,-0.118804,0.182747,-0.200902,0.060729,0.096458,-0.036177,-0.664441,0.090854,-0.006756,0.091185,-0.026488,0.254182,-0.165967,0.16498,-0.138876,0.529535,-0.248716,-0.157292,0.04351,-0.144764,-0.088932,0.106413,-0.342414,False
0.5757618,-0.1517768,0.2710762,0.7796734,0.3046964,0.5016858,0.3343462,0.0599162,-0.3036528,-0.2586552,0.159398,-0.543055,0.2177646,0.2644438,-0.5092954,0.1002242,0.0283364,0.0297682,-0.1246224,-0.1499714,-0.501132,0.2351184,-0.3819942,0.1395806,-0.297036,-0.1853856,-0.1267842,0.0543614,0.2292152,-0.1619084,-0.3019208,0.5433756,-0.258505,-0.168844,-0.029513,-0.102744,-0.293608,-0.38307,0.533331,-0.804884,-0.150542,-0.089841,0.454798,-0.469755,0.109692,0.566415,0.201116,-0.816692,0.275458,-0.402716,0.35847,-0.186858,0.300087,-0.206023,0.126659,-0.652382,0.370478,0.132646,-0.56154,0.440327,-0.257728,-0.32741,0.197149,-0.009242,False
0.3276114,0.2839496,0.1860552,0.246869,-0.159078,-0.3392908,0.147078,-0.1359146,-0.557707,-0.4047252,-0.0645378,-0.1873648,0.151284,-0.0955524,-0.2471736,-0.42889,0.1374386,-0.07779,0.1401098,0.0079772,0.1710742,-0.1098554,0.3084334,-0.1591906,0.391151,-0.3636264,-0.2274546,-0.294828,-0.2883492,-0.1712162,-0.2935924,-0.21664,0.196824,0.193531,0.05286,0.306016,-0.04812,-0.087967,0.238472,-0.241872,-0.534598,-0.138378,0.007903,-0.292675,0.283771,0.045385,0.009129,-0.360345,-0.274109,-0.002227,0.43649,0.071586,-0.036593,-0.011973,0.063604,0.041602,-0.108499,-0.308801,-0.1874,0.028353,0.00115,-0.54658,-0.093199,-0.139446,False
