an0,an1,an2,an3,an4,an5,an6,an7,an8,an9,an10,an11,an12,an13,an14,an15,an16,an17,an18,an19,an20,an21,an22,an23,an24,an25,an26,an27,an28,an29,an30,an31,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,class
0.474191,0.554261,-0.670249,0.630135,-0.085985,0.052698,0.503678,0.501354,-0.447224,-0.082755,0.258004,0.206632,0.369273,0.650159,-0.074539,-0.333591,-0.253092,-0.086532,0.32145,-0.344656,-0.582239,-0.10574,-0.002627,-0.161147,0.473572,-0.468995,0.295011,0.164133,-0.039495,-0.60021,-0.018938,0.120086,0.555023,0.381045,-0.541587,0.22832,-0.091809,-0.046659,0.28409,0.173135,-0.499141,0.128134,0.261208,0.325347,0.251484,0.379625,-0.228865,-0.438531,-0.407453,-0.041033,0.243305,-0.250129,0.115475,-0.172568,0.020125,0.085236,0.411713,0.010135,-0.045566,0.18015,-0.12798,-0.295771,0.071714,-0.163184,True
0.531653,-0.055736,0.165014,1.095128,0.251051,0.576394,0.506895,0.405439,-0.197821,-0.487674,0.135724,-0.560685,0.341089,0.46467,-0.30121,0.223391,0.129119,-0.02785,-0.045292,-0.218242,-1.139063,0.342824,-0.405491,-0.067959,-0.266315,-0.608608,0.175429,-0.01732,0.293607,-0.502445,-0.304447,0.834478,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,True
0.357193,0.381007,-0.314922,0.754894,0.140538,0.303904,0.592256,0.066428,-0.134915,-0.387367,0.068406,0.012646,0.502974,0.660643,-0.149707,0.017761,-0.088305,-0.240637,-0.004139,-0.34703,-0.93402,0.075276,0.022673,-0.279438,0.364323,-0.638052,0.019115,-0.074711,-0.170412,-0.773887,-0.231155,0.154358,0.438025,0.207791,-0.18626,0.353079,0.134714,0.204547,0.372668,-0.261791,-0.186832,-0.176478,0.07161,0.131361,0.385185,0.390109,-0.304033,-0.087179,-0.242666,-0.195138,-0.082284,-0.252503,-0.236306,0.008448,0.045425,-0.033055,0.302464,-0.158922,-0.321462,-0.058694,-0.258897,-0.469448,-0.140503,-0.128912,True
-0.249891,0.613881,-0.221064,0.615083,-0.107871,0.040588,0.125562,0.145482,-0.650849,-0.331824,0.029384,-0.424527,0.020442,0.770364,0.583613,-0.065875,0.38406,0.066045,0.555094,-0.519584,-0.726572,0.207698,-0.16139,-0.336364,-0.176962,-0.731714,0.431314,0.172001,0.328146,-0.365201,-0.251166,0.439305,-0.169059,0.440665,-0.092402,0.213268,-0.113695,-0.058769,-0.094026,-0.182737,-0.702766,-0.120935,0.032588,-0.305812,-0.097347,0.49983,0.429287,-0.170815,0.229699,0.111544,0.476949,-0.425057,-0.028858,0.14087,-0.138638,-0.089981,-0.238821,-0.252584,0.090737,0.188018,0.239661,-0.060762,-0.160514,0.156035,True
0.46444,0.157643,0.272437,1.04587,0.187024,0.510821,0.648206,0.387901,-0.112088,-0.593453,0.242857,-0.615846,0.542155,0.420141,-0.111305,0.024816,0.063562,-0.002278,0.285701,-0.096448,-1.147775,0.201873,-0.402121,-0.26819,-0.199343,-0.733089,0.155365,-0.041553,0.274544,-0.481434,-0.474192,0.86547,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
-0.107553,0.592452,0.003617,0.909187,0.593076,0.557659,0.535153,0.476067,0.031746,-0.613661,0.600112,0.005184,-0.169229,0.164627,0.493178,-0.320955,0.114739,-0.701087,-0.716557,-0.205447,-0.625453,0.652284,0.242579,-0.107736,-0.068151,-0.509268,-0.053553,-0.312005,-0.13966,-0.514521,0.552937,0.451735,-0.053016,0.197057,-0.120848,0.470851,0.330866,0.513265,0.124212,0.101155,-0.016018,-0.433355,0.38063,0.099492,-0.174662,0.052588,0.077841,-0.335364,-0.156731,-0.687764,-0.427355,-0.257196,0.01894,0.477584,-0.155474,0.083258,-0.014281,-0.40961,-0.3096,-0.305258,-0.228175,-0.189506,0.22942,0.156319,True
0.115694,0.408221,-0.141709,0.601193,0.123008,-0.041918,0.161808,-0.332671,-0.933571,-0.305689,-0.341237,0.192065,0.146124,0.443457,-0.195564,-1.331355,0.677428,-0.298837,-0.398429,0.370084,0.288983,0.244246,0.057546,-0.142399,-0.232201,-0.950802,0.055533,-0.450934,-0.427221,-0.466551,-0.458829,-1.108089,0.150549,0.381433,-0.151144,0.406622,0.168357,-0.039465,0.095197,-0.344225,-0.514525,-0.147669,-0.08332,0.213584,0.191585,-0.026695,-0.107326,-0.67635,-0.060947,-0.221998,-0.165305,0.281246,0.226126,0.246955,-0.048278,0.139437,0.093865,-0.455285,-0.078052,-0.340254,-0.201763,-0.363157,-0.136407,-0.402056,True
0.095917,0.275272,-0.244782,-0.187433,0.19671,-0.599417,0.496767,0.269803,-1.15373,-0.71495,-0.465008,0.220338,0.153899,0.40039,-0.188824,-1.259496,1.002067,0.236865,-0.001498,-0.024974,0.309439,0.083524,0.276111,-0.162622,-0.150219,-0.72886,0.289072,-0.1454,-0.569392,-0.490593,-0.073196,-1.220713,0.130772,0.248484,-0.254217,-0.382004,0.242059,-0.596964,0.430156,0.258249,-0.734684,-0.55693,-0.207091,0.241857,0.19936,-0.069762,-0.100586,-0.604491,0.263692,0.313704,0.231626,-0.113812,0.246582,0.086233,0.170287,0.119214,0.175847,-0.233343,0.155487,-0.03472,-0.343934,-0.387199,0.249226,-0.51468,True
0.630856,-0.165945,0.319894,0.87269,0.058457,0.659618,0.524718,0.066023,-0.00209,-0.543834,0.019046,-1.039568,0.393914,0.685952,-0.246743,-0.203021,0.41174,0.241908,0.000687,-0.468838,-0.79174,0.528769,-0.212534,-0.164153,-0.137288,-0.606484,-0.102767,0.10576,0.276002,0.020197,-0.51885,0.466775,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
-0.026177,0.436495,-0.688192,-0.153648,0.242054,-0.443691,0.641456,0.007832,-1.477832,-1.79573,-0.420057,0.054036,0.136809,0.242471,-1.028781,-1.137053,1.036216,0.366111,0.139516,-0.058187,0.664507,-0.138276,0.424749,0.105982,0.261766,-0.170723,-0.267054,-0.063741,-0.561554,-1.410798,0.366549,-0.271355,-0.143907,0.227177,-0.296189,-0.297912,0.36791,-0.68367,0.531905,-0.029788,-1.105807,-0.916729,-0.216287,0.302753,0.280094,0.020256,-0.711905,-0.985366,0.231231,0.190451,0.162279,0.289871,0.382725,-0.188178,-0.038936,0.161892,0.359098,0.107822,-0.011446,-0.044214,-0.495678,-0.939532,0.309363,-0.281965,True
0.314554,0.402849,-0.339143,0.45028,-0.173976,0.152012,0.348023,-0.204252,-0.906623,-1.017379,-0.195867,-0.541392,0.140486,0.2676,-0.307747,-0.512032,0.530876,0.173433,0.413727,-0.276472,0.245189,0.037929,0.527289,-0.014308,-0.205831,-0.587346,-0.443008,0.008826,-0.064726,-1.017846,-0.036013,-0.128836,0.196824,0.193531,0.05286,0.306016,-0.04812,-0.087967,0.238472,-0.241872,-0.534598,-0.138378,0.007903,-0.292675,0.283771,0.045385,0.009129,-0.360345,-0.274109,-0.002227,0.43649,0.071586,-0.036593,-0.011973,0.063604,0.041602,-0.108499,-0.308801,-0.1874,0.028353,0.00115,-0.54658,-0.093199,-0.139446,True
-0.198112,0.333001,-0.863083,0.356013,0.223382,0.213828,0.233185,-0.072639,-0.604958,-0.859038,-0.500137,-0.688105,-0.579447,0.467341,-0.427744,-0.323899,1.059394,-0.094966,0.383381,-0.576811,0.369226,-0.267304,0.918393,-0.135949,0.346516,-0.260955,-0.100301,0.059991,-0.160739,-0.631608,-0.200022,-0.482494,-0.315842,0.123683,-0.47108,0.211749,0.349238,-0.026151,0.123634,-0.110259,-0.232933,0.019963,-0.296367,-0.439388,-0.436162,0.245126,-0.110868,-0.172212,0.254409,-0.270626,0.406144,-0.228753,0.087444,-0.317206,0.454708,-0.080039,0.443848,0.01759,0.155307,0.079518,-0.094863,-0.160342,-0.257208,-0.493104,True
0.361962,0.232708,-0.250526,-0.227613,-0.15301,-0.099949,0.271887,-0.148272,-0.783982,-1.170471,-0.248453,-0.213167,0.160309,0.293925,-0.691478,-0.649598,0.96394,0.286777,0.393197,-0.423584,0.435416,0.320476,0.491231,-0.576624,0.010417,-0.566369,-0.379306,-0.437405,-0.175349,-0.27,0.226636,-0.57362,0.244232,0.02339,0.141477,-0.371877,-0.027154,-0.339928,0.162336,-0.185892,-0.411957,-0.29147,-0.044683,0.03555,0.303594,0.07171,-0.374602,-0.497911,0.158955,0.111117,0.41596,-0.075526,0.153634,0.270574,0.027546,-0.520714,0.107749,-0.287824,-0.123698,-0.417878,-0.109473,0.201266,0.16945,-0.58423,True
0.508326,0.523717,-0.653218,-0.034966,-0.471651,-0.269185,0.14908,0.124733,-1.185867,-1.775537,-0.495489,0.376701,0.009812,0.389511,-0.904148,-0.658449,1.633841,0.432489,0.18359,-0.361129,0.446299,0.128124,0.883439,-0.540272,0.312161,-0.422765,-0.254526,-0.003416,-0.865443,-0.86343,-0.328161,-0.568332,0.390596,0.314399,-0.261215,-0.17923,-0.345795,-0.509164,0.039529,0.087113,-0.813842,-0.896536,-0.291719,0.625418,0.153097,0.167296,-0.587272,-0.506762,0.828856,0.256829,0.206353,-0.013071,0.164517,0.078222,0.419754,-0.484362,0.409493,-0.14422,0.001082,0.016111,-0.799567,-0.392164,-0.385347,-0.578942,True
0.428506,0.464167,-0.257817,0.259934,0.327927,0.73443,0.519932,-0.154108,-0.249936,-1.17661,0.018704,-0.512047,0.094809,0.253742,-0.580308,-0.461124,0.760968,0.43456,0.061722,-0.612572,-0.067303,-0.014674,0.245417,0.020989,0.243755,-0.577065,-0.036375,0.367628,-0.008651,-0.781609,-0.293917,-0.186823,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,True
0.417519,0.456473,-0.196951,0.314082,-0.30773,-0.125247,0.219511,-0.116791,-0.938643,-1.284986,-0.250707,-0.360241,0.006235,0.003427,-0.608273,-0.589504,0.924336,0.089225,0.092628,-0.225679,0.499781,-0.030895,0.686863,-0.275603,0.256589,-0.595646,-0.472633,-0.341637,-0.361335,-0.593875,-0.194331,-0.262369,0.299789,0.247155,0.195052,0.169818,-0.181874,-0.365226,0.10996,-0.154411,-0.566618,-0.405985,-0.046937,-0.111524,0.14952,-0.218788,-0.291397,-0.437817,0.119351,-0.086435,0.115391,0.122379,0.217999,-0.080797,0.223178,-0.219693,0.353921,-0.317101,-0.217025,-0.32211,-0.295459,-0.122609,-0.251517,-0.272979,True
0.366424,-0.150659,-1.105236,0.401164,-0.267486,0.178594,-0.138582,0.104681,-0.66064,-0.940991,-0.52327,0.031441,0.023085,0.748845,-0.36946,-0.619642,0.71212,-0.122501,-0.173919,-0.607908,0.47079,0.359111,1.241263,-0.28585,0.163212,-0.616997,-0.608193,0.192759,-0.527061,-0.798583,0.167842,-0.536689,0.248694,-0.359977,-0.713233,0.2569,-0.14163,-0.061385,-0.248133,0.067061,-0.288615,-0.06199,-0.3195,0.280158,0.16637,0.52663,-0.052584,-0.467955,-0.092865,-0.298161,-0.151156,-0.25985,0.189008,0.309209,0.777578,-0.22994,0.260544,-0.338452,-0.352585,0.212286,-0.461185,-0.327317,0.110656,-0.547299,True
0.248502,0.457802,-0.64622,-0.23774,0.116203,-0.356985,0.539707,0.295869,-1.106709,-1.435931,-0.410861,-0.00686,0.056075,0.152453,-0.417462,-0.756178,1.068677,0.489364,0.208863,-0.46187,0.528364,0.136135,0.633972,0.063304,0.078515,-0.511888,-0.100121,-0.054247,-0.40981,-0.858465,0.306412,-0.50407,0.130772,0.248484,-0.254217,-0.382004,0.242059,-0.596964,0.430156,0.258249,-0.734684,-0.55693,-0.207091,0.241857,0.19936,-0.069762,-0.100586,-0.604491,0.263692,0.313704,0.231626,-0.113812,0.246582,0.086233,0.170287,0.119214,0.175847,-0.233343,0.155487,-0.03472,-0.343934,-0.387199,0.249226,-0.51468,True
0.49442,0.314381,-0.841565,0.346612,-0.021824,0.357823,0.486684,0.075052,-0.907212,-0.790954,-0.14813,0.389538,0.174425,0.550266,-0.329423,-0.544895,0.799655,0.158453,0.00426,-0.231634,0.509894,0.214485,0.722095,-0.109518,0.280786,-0.502647,-0.314476,-0.278022,-0.549534,-0.7057,0.071708,-0.465525,0.37669,0.105063,-0.449562,0.202348,0.104032,0.117844,0.377133,0.037432,-0.535187,0.088047,0.05564,0.638255,0.31771,0.328051,-0.012547,-0.393208,-0.00533,-0.017207,0.027023,0.116424,0.228112,0.164583,0.25841,-0.053608,0.378118,-0.224102,-0.058868,-0.258495,-0.483658,-0.234434,0.014522,-0.476135,True
0.56488,0.218584,-0.53207,0.157333,-0.153919,-0.090021,0.143538,-0.008627,-0.796107,-1.021376,-0.338545,-0.369726,0.17772,0.198008,-0.558269,-0.503177,1.046873,0.086266,0.013387,-0.266753,0.620285,0.267607,0.475832,-0.385886,0.071323,-0.607295,-0.438287,-0.413697,-0.263579,-0.592592,0.142873,-0.395518,0.44715,0.009266,-0.140067,0.013069,-0.028063,-0.33,0.033987,-0.046247,-0.424082,-0.142375,-0.134775,-0.121009,0.321005,-0.024207,-0.241393,-0.35149,0.241888,-0.089394,0.03615,0.081305,0.338503,0.217705,0.012147,-0.329976,0.168655,-0.32875,-0.182679,-0.39417,-0.197703,-0.121326,0.085687,-0.406128,True
0.249755,0.524147,-0.604223,-0.092186,-0.203823,-0.197356,0.627702,0.178001,-1.1627,-1.268253,-0.208487,-0.19099,-0.082132,0.46467,-0.569472,-0.7185,0.980762,0.239636,0.056341,-0.08487,0.141026,-0.073638,0.475611,0.04947,0.119639,-0.278461,-0.157733,-0.316225,-0.153886,-1.213927,0.264114,-0.031615,0.132025,0.314829,-0.21222,-0.23645,-0.077967,-0.437335,0.518151,0.140381,-0.790675,-0.389252,-0.004717,0.057727,0.061153,0.242455,-0.252596,-0.566813,0.175777,0.063976,0.079104,0.263188,-0.140756,-0.12354,0.011926,0.10538,0.216971,8.4e-05,0.097875,-0.296698,-0.08801,-0.742661,0.206928,-0.042225,True
0.443588,0.277061,-0.391935,0.223511,-0.169725,0.034685,0.245502,0.049048,-1.01847,-1.068838,-0.43763,-0.379012,-0.068415,0.181175,-0.436314,-0.647205,0.852375,0.129688,0.000796,-0.188122,0.363964,0.14195,0.538185,-0.293365,0.300845,-0.507808,-0.301093,-0.235848,-0.33315,-0.503754,0.054612,-0.452102,0.325858,0.067743,6.8e-05,0.079247,-0.043869,-0.205294,0.135951,0.011428,-0.646445,-0.189837,-0.23386,-0.130295,0.07487,-0.04104,-0.119438,-0.495518,0.04739,-0.045972,0.023559,0.159936,0.082182,0.092048,0.0745,-0.237455,0.398177,-0.229263,-0.045485,-0.216321,-0.267274,-0.032488,-0.002574,-0.462712,True
0.065507,0.475961,-0.564356,-0.009403,0.107326,-0.092339,0.575104,-0.406318,-0.738383,-1.227932,-0.074819,-0.73404,0.094839,-0.013536,-0.542411,-1.181371,1.016522,0.172224,0.090549,-0.465525,0.501366,-0.068775,0.45735,-0.343254,0.194305,-0.288438,-0.651091,-0.039175,-0.154396,-0.928749,0.059896,-0.102722,-0.052223,0.266643,-0.172353,-0.153667,0.233182,-0.332318,0.465553,-0.443938,-0.366358,-0.348931,0.128951,-0.485323,0.238124,-0.235751,-0.225535,-1.029684,0.211537,-0.003436,0.113312,-0.117467,0.219584,-0.118677,-0.006335,-0.287344,0.291637,-0.009893,-0.395483,-0.019648,-0.08852,-0.457483,0.00271,-0.113332,True
0.416628,0.354649,-0.675376,-0.193639,-0.424417,-0.111556,0.325575,0.113994,-0.592493,-1.38378,-0.384322,0.179576,0.124178,0.52307,-0.784006,-0.511534,1.606383,0.475691,0.075182,-0.371933,0.352312,0.345409,0.872457,-0.763025,0.034944,-0.542764,-0.163294,0.166305,-0.474662,-0.825351,-0.394302,-0.589267,0.298898,0.145331,-0.283373,-0.337903,-0.298561,-0.351535,0.216024,0.076374,-0.220468,-0.504779,-0.180552,0.428293,0.267463,0.300855,-0.46713,-0.359847,0.801398,0.300031,0.097945,-0.023875,0.07053,0.295507,0.408772,-0.707115,0.132276,-0.264219,0.092314,0.185832,-0.408786,-0.354085,-0.451488,-0.599877,True
0.213492,0.248861,-0.485744,0.150671,-0.046661,-0.185537,0.155417,-0.476526,-1.172571,-1.111956,-0.172807,-0.313679,0.055129,0.112756,-0.803465,-0.643849,0.904956,0.293457,0.168615,-0.389229,0.64197,0.001858,0.420985,0.058691,-0.041711,-0.252283,-0.275653,-0.237264,-0.119738,-0.911695,0.103504,-0.101661,0.095762,0.039543,-0.093741,0.006407,0.079195,-0.425516,0.045866,-0.514146,-0.800546,-0.232955,0.030963,-0.064962,0.198414,-0.109459,-0.486589,-0.492162,0.099971,0.117797,0.191378,-0.041171,0.360188,-0.048044,-0.0427,0.114601,0.055621,0.026262,-0.020045,-0.217737,-0.053862,-0.440429,0.046318,-0.112271,True
0.3109,0.355379,-0.524737,-0.070363,-0.194303,0.033904,0.538508,-0.164294,-0.929153,-0.997805,-0.021023,-0.449619,-0.082556,0.318673,-0.353053,-0.816128,0.895839,0.168904,0.068422,-0.374546,0.535964,-0.116065,0.628665,-0.194786,0.432203,-0.527261,-0.4129,0.023983,-0.21064,-0.560198,0.163599,-0.331804,0.19317,0.146061,-0.132734,-0.214627,-0.068447,-0.206075,0.428957,-0.201914,-0.557128,-0.118804,0.182747,-0.200902,0.060729,0.096458,-0.036177,-0.664441,0.090854,-0.006756,0.091185,-0.026488,0.254182,-0.165967,0.16498,-0.138876,0.529535,-0.248716,-0.157292,0.04351,-0.144764,-0.088932,0.106413,-0.342414,True
0.200443,0.322867,-0.647342,-0.076748,0.010791,-0.26664,0.486119,0.065509,-1.2185,-1.449412,-0.298754,-0.352526,0.022837,0.18911,-0.566312,-1.062244,0.996018,0.313789,0.19146,-0.114661,0.562748,-0.276385,0.461511,0.037905,0.193111,-0.353811,-0.352783,-0.16813,-0.136784,-1.305071,-0.062897,-0.202257,0.082713,0.113549,-0.255339,-0.221012,0.136647,-0.506619,0.376568,0.027889,-0.846475,-0.570411,-0.094984,-0.103809,0.166122,-0.033105,-0.249436,-0.910557,0.191033,0.138129,0.214223,0.233397,0.280966,-0.326287,-0.002174,0.093815,0.290443,-0.075266,-0.097175,-0.148603,-0.070908,-0.833805,-0.120083,-0.212867,True
0.45207,0.545107,-0.671788,0.277243,-0.111329,0.046122,0.351016,-0.013374,-0.648086,-1.157112,-0.411191,-0.476003,0.052421,0.299084,-0.392889,-0.20654,0.75581,0.378764,0.161976,-0.712484,0.377463,0.205631,0.645282,-0.141921,0.580663,-0.407079,-0.447896,-0.288822,0.024109,-0.456725,-0.18006,-0.233457,0.33434,0.335789,-0.279785,0.132979,0.014527,-0.193857,0.241465,-0.050994,-0.276061,-0.278111,-0.207421,-0.227286,0.195706,0.076869,-0.076013,-0.054853,-0.049175,0.203104,0.184739,-0.364426,0.095681,0.155729,0.181597,-0.086011,0.677995,-0.128534,-0.192288,-0.269295,0.089985,0.014541,-0.237246,-0.244067,True
0.455948,-0.075537,-0.919289,0.228679,-0.148231,0.052202,0.303266,0.041668,-0.768334,-1.036258,-0.615057,0.220756,0.074758,0.710509,-0.287782,-0.545123,0.86918,-0.01232,-0.076318,-0.761953,0.492195,0.418307,0.873781,-0.300643,0.206918,-0.87329,-0.663448,-0.11264,-0.372709,-0.674872,0.329681,-0.358502,0.338218,-0.284855,-0.527286,0.084415,-0.022375,-0.187777,0.193715,0.004048,-0.396309,-0.157257,-0.411287,0.469473,0.218043,0.488294,0.029094,-0.393436,0.064195,-0.18798,-0.053555,-0.413895,0.210413,0.368405,0.410096,-0.244733,0.30425,-0.594745,-0.40784,-0.093113,-0.306833,-0.203606,0.272495,-0.369112,True
0.499823,-0.0645,-0.477646,0.07065,-0.684645,0.576704,0.034056,-0.223971,-1.250846,-1.698897,-0.399598,0.50302,-0.149764,0.27104,-0.528809,-0.657093,1.123415,0.833379,0.333916,-0.493313,0.356308,0.146823,0.881753,-0.649033,0.205611,-0.262633,-0.223591,-0.253171,-0.159596,-0.844597,-0.323244,-0.524494,0.382093,-0.273818,-0.085643,-0.073614,-0.558789,0.336725,-0.075495,-0.261591,-0.878821,-0.819896,-0.195828,0.751737,-0.006479,0.048825,-0.211933,-0.505406,0.31843,0.657719,0.356679,-0.145255,0.074526,0.096921,0.418068,-0.593123,0.302943,0.015912,0.032017,-0.233644,-0.09372,-0.373331,-0.38043,-0.535104,True
0.477377,-0.094771,-0.857938,0.313849,-0.200171,0.123664,-0.036051,0.138048,-0.667318,-1.113448,-0.694178,0.210635,0.126353,0.519755,-0.513464,-0.597601,1.293452,-0.078407,-0.172604,-0.536425,0.404909,0.347672,0.695932,-0.322502,0.262235,-0.689188,-0.599759,0.129008,-0.595627,-0.451095,-0.024405,-0.60758,0.359647,-0.304089,-0.465935,0.169585,-0.074315,-0.116315,-0.145602,0.100428,-0.295293,-0.234447,-0.490408,0.459352,0.269638,0.29754,-0.196588,-0.445914,0.488467,-0.254067,-0.149841,-0.188367,0.123127,0.29777,0.232247,-0.266592,0.359567,-0.410643,-0.344151,0.148535,-0.529751,0.020171,-0.081591,-0.61819,True
0.504459,0.373289,-0.204423,0.288647,-0.235265,-0.194239,0.036335,0.08798,-0.898037,-1.313777,-0.172241,-0.18708,-0.006778,0.19583,-0.645908,-0.80086,1.050886,0.100359,0.258921,-0.044127,0.460067,-0.093999,0.429243,-0.279954,0.407115,-0.589176,-0.544272,-0.297332,-0.448878,-0.717396,-0.101749,-0.304286,0.386729,0.163971,0.18758,0.144383,-0.109409,-0.434218,-0.073216,0.05036,-0.526012,-0.434776,0.031529,0.061637,0.136507,-0.026385,-0.329032,-0.649173,0.245901,-0.075301,0.281684,0.303931,0.178285,-0.143901,-0.034442,-0.224044,0.504447,-0.310631,-0.288664,-0.277805,-0.383002,-0.24613,-0.158935,-0.314896,True
0.196267,0.519046,-0.611044,0.110198,-0.110889,-0.319913,0.410638,-0.057943,-1.170674,-1.222159,-0.178981,-0.154543,0.009208,-0.018892,-0.482977,-0.646665,1.002693,0.44117,-0.011983,-0.237502,0.58665,0.219976,0.487898,0.024866,0.260794,-0.256293,-0.241347,-0.474026,-0.347135,-1.031338,0.290521,-0.562559,0.078537,0.309728,-0.219041,-0.034066,0.014967,-0.559892,0.301087,-0.095563,-0.798649,-0.343158,0.024789,0.094174,0.152493,-0.241107,-0.166101,-0.494978,0.197708,0.26551,0.01078,0.110556,0.304868,0.170074,0.024213,0.080776,0.358126,0.022252,0.014261,-0.454499,-0.281259,-0.560072,0.233335,-0.573169,True
0.146587,0.459093,-0.705417,-0.167156,-0.032173,-0.339932,0.566794,-0.235005,-1.158684,-1.627994,-0.215472,-0.437277,0.058252,0.374906,-0.707605,-1.080201,1.144901,0.189027,0.160882,-0.245135,0.573605,-0.145196,0.416597,0.07924,0.226569,-0.289977,-0.331394,0.071087,-0.16782,-1.028974,0.171781,0.078598,0.028857,0.249775,-0.313414,-0.31142,0.093683,-0.579911,0.457243,-0.272625,-0.786659,-0.748993,-0.011702,-0.18856,0.201537,0.152691,-0.390729,-0.928514,0.339916,0.013367,0.183645,0.102923,0.291823,-0.195098,-0.047088,0.13515,0.323901,-0.011432,-0.075786,0.090614,-0.101944,-0.557708,0.114595,0.067988,True
0.736139,-0.12311,-0.765458,0.256787,-0.202055,0.347527,0.133251,0.077855,-0.865426,-0.913244,-0.254862,-0.232353,0.30708,0.395613,-0.257816,-0.471626,0.846075,0.1999,0.032877,-0.190675,0.582779,0.09895,0.72384,-0.104198,0.275136,-0.562809,-0.41803,-0.376794,-0.196279,-0.412057,0.098752,-0.362159,0.618409,-0.332428,-0.373455,0.112523,-0.076199,0.107548,0.0237,0.040235,-0.493401,-0.034243,-0.051092,0.016364,0.450365,0.173398,0.05906,-0.319939,0.04109,0.02424,0.05564,0.157383,0.300997,0.049048,0.260155,-0.048288,0.372468,-0.284264,-0.162422,-0.357267,-0.130403,0.059209,0.041566,-0.372769,True
-0.051329,0.649983,-0.484405,0.357532,-0.239551,0.18121,0.015525,-0.145117,-1.074791,-0.999936,-0.171182,-0.554529,-0.240632,0.722045,0.112411,-0.322502,1.034684,0.287204,0.454186,-0.773115,0.252924,0.190772,0.325047,-0.145891,-0.336153,-0.531129,-0.164871,0.168491,0.173785,-0.532028,-0.103328,0.166645,-0.169059,0.440665,-0.092402,0.213268,-0.113695,-0.058769,-0.094026,-0.182737,-0.702766,-0.120935,0.032588,-0.305812,-0.097347,0.49983,0.429287,-0.170815,0.229699,0.111544,0.476949,-0.425057,-0.028858,0.14087,-0.138638,-0.089981,-0.238821,-0.252584,0.090737,0.188018,0.239661,-0.060762,-0.160514,0.156035,True
0.663002,0.193745,0.009096,0.788319,0.055344,0.651443,0.538169,0.097302,-0.53603,-1.261565,0.042291,-0.745848,0.281081,0.371822,-0.582507,-0.231811,0.714186,0.218881,0.184793,-0.349979,-0.168279,0.184947,0.084316,-0.077717,-0.358534,-0.532504,-0.44082,-0.045063,0.120183,-0.648261,-0.326354,0.59281,0.545272,-0.015573,0.401099,0.644055,0.1812,0.411464,0.428618,0.059682,-0.164005,-0.382564,0.246061,-0.497131,0.424366,0.149607,-0.265631,-0.080124,-0.090799,0.043221,0.207556,-0.001921,-0.450061,0.135045,-0.379369,-0.021807,-0.261202,-0.253959,-0.185212,-0.025536,0.186059,-0.176995,-0.38354,0.5822,True
0.323911,-0.157153,-0.208205,0.043057,-0.282372,0.302668,0.117223,-0.194929,-0.788817,-1.373618,-0.378377,-0.734104,-0.121957,0.302223,-0.492827,-0.552713,0.997299,0.133408,-0.068391,-0.536218,0.060421,0.043302,0.333795,-0.217396,0.578414,-0.506934,-0.323376,-0.052649,-0.092137,-0.235804,0.110429,-0.221644,0.206181,-0.366471,0.183798,-0.101207,-0.156516,0.062689,0.007672,-0.232549,-0.416792,-0.494617,-0.174607,-0.485387,0.021328,0.080008,-0.175951,-0.401026,0.192314,-0.042252,-0.045628,-0.18816,-0.221361,-0.0066,-0.12989,-0.161486,0.675746,-0.228389,-0.067768,-0.033122,-0.026261,0.235462,0.053243,-0.232254,True
